pid1,pid2,uid1,uid2,label,path1,path2
51966,76789,556,334,0,data\dev\51966,data\dev\76789
75929,6245,987,871,0,data\dev\75929,data\dev\6245
31784,37309,230,12,0,data\dev\31784,data\dev\37309
1046,25245,646,66,0,data\dev\1046,data\dev\25245
63973,9153,124,452,0,data\dev\63973,data\dev\9153
16385,45179,138,138,1,data\dev\16385,data\dev\45179
53334,11571,874,874,1,data\dev\53334,data\dev\11571
84752,86389,92,243,0,data\dev\84752,data\dev\86389
56118,33358,54,54,1,data\dev\56118,data\dev\33358
81603,52737,209,209,1,data\dev\81603,data\dev\52737
92006,58467,205,205,1,data\dev\92006,data\dev\58467
22489,11596,870,326,0,data\dev\22489,data\dev\11596
48159,67690,136,136,1,data\dev\48159,data\dev\67690
10668,10284,656,656,1,data\dev\10668,data\dev\10284
89294,53929,605,605,1,data\dev\89294,data\dev\53929
11887,92249,306,51,0,data\dev\11887,data\dev\92249
53223,37125,880,880,1,data\dev\53223,data\dev\37125
31078,68280,112,112,1,data\dev\31078,data\dev\68280
93353,45040,270,270,1,data\dev\93353,data\dev\45040
61739,92078,778,778,1,data\dev\61739,data\dev\92078
26813,46941,236,236,1,data\dev\26813,data\dev\46941
35152,63616,769,769,1,data\dev\35152,data\dev\63616
47235,67462,535,59,0,data\dev\47235,data\dev\67462
53189,23063,726,726,1,data\dev\53189,data\dev\23063
69834,15677,541,541,1,data\dev\69834,data\dev\15677
9990,19240,473,817,0,data\dev\9990,data\dev\19240
35232,73331,917,962,0,data\dev\35232,data\dev\73331
63256,26702,545,546,0,data\dev\63256,data\dev\26702
49658,38419,538,538,1,data\dev\49658,data\dev\38419
7255,29452,589,415,0,data\dev\7255,data\dev\29452
82661,97255,761,368,0,data\dev\82661,data\dev\97255
86461,79625,88,88,1,data\dev\86461,data\dev\79625
84284,78364,95,95,1,data\dev\84284,data\dev\78364
27593,49493,875,133,0,data\dev\27593,data\dev\49493
95893,96898,113,151,0,data\dev\95893,data\dev\96898
22985,76551,999,224,0,data\dev\22985,data\dev\76551
64448,63325,357,357,1,data\dev\64448,data\dev\63325
78128,76027,773,773,1,data\dev\78128,data\dev\76027
78851,83194,947,587,0,data\dev\78851,data\dev\83194
34839,96048,528,213,0,data\dev\34839,data\dev\96048
46895,26151,113,113,1,data\dev\46895,data\dev\26151
14663,53443,349,349,1,data\dev\14663,data\dev\53443
55688,83569,111,111,1,data\dev\55688,data\dev\83569
30030,4967,19,19,1,data\dev\30030,data\dev\4967
9487,81906,404,404,1,data\dev\9487,data\dev\81906
36256,62861,430,310,0,data\dev\36256,data\dev\62861
17509,13516,394,394,1,data\dev\17509,data\dev\13516
90230,36965,857,857,1,data\dev\90230,data\dev\36965
45983,4083,157,471,0,data\dev\45983,data\dev\4083
87148,54909,595,109,0,data\dev\87148,data\dev\54909
16380,79356,417,121,0,data\dev\16380,data\dev\79356
93472,27233,73,73,1,data\dev\93472,data\dev\27233
65379,63669,427,491,0,data\dev\65379,data\dev\63669
55223,9984,520,520,1,data\dev\55223,data\dev\9984
64258,69808,159,159,1,data\dev\64258,data\dev\69808
81462,80122,766,766,1,data\dev\81462,data\dev\80122
80761,29057,919,919,1,data\dev\80761,data\dev\29057
19677,4560,195,156,0,data\dev\19677,data\dev\4560
20408,16913,117,839,0,data\dev\20408,data\dev\16913
28234,2333,863,863,1,data\dev\28234,data\dev\2333
53982,85542,276,73,0,data\dev\53982,data\dev\85542
23500,59979,454,168,0,data\dev\23500,data\dev\59979
38592,72704,185,771,0,data\dev\38592,data\dev\72704
8285,4359,785,39,0,data\dev\8285,data\dev\4359
86970,83218,660,942,0,data\dev\86970,data\dev\83218
26565,31919,394,420,0,data\dev\26565,data\dev\31919
12406,10636,672,672,1,data\dev\12406,data\dev\10636
46251,1774,810,519,0,data\dev\46251,data\dev\1774
30521,10575,541,971,0,data\dev\30521,data\dev\10575
92106,4048,438,460,0,data\dev\92106,data\dev\4048
62991,95700,759,589,0,data\dev\62991,data\dev\95700
87393,22042,842,842,1,data\dev\87393,data\dev\22042
94494,26598,896,282,0,data\dev\94494,data\dev\26598
35401,51624,115,534,0,data\dev\35401,data\dev\51624
29344,30591,311,311,1,data\dev\29344,data\dev\30591
32603,85307,420,420,1,data\dev\32603,data\dev\85307
3821,98116,473,63,0,data\dev\3821,data\dev\98116
18311,37358,263,276,0,data\dev\18311,data\dev\37358
76750,43428,54,160,0,data\dev\76750,data\dev\43428
93874,74337,351,219,0,data\dev\93874,data\dev\74337
43436,11654,608,608,1,data\dev\43436,data\dev\11654
67193,50078,958,961,0,data\dev\67193,data\dev\50078
6898,15920,607,607,1,data\dev\6898,data\dev\15920
35177,20031,738,738,1,data\dev\35177,data\dev\20031
12566,81603,209,209,1,data\dev\12566,data\dev\81603
70475,17768,690,690,1,data\dev\70475,data\dev\17768
84219,16289,127,127,1,data\dev\84219,data\dev\16289
30772,21071,68,68,1,data\dev\30772,data\dev\21071
89008,63698,679,679,1,data\dev\89008,data\dev\63698
30060,47273,229,229,1,data\dev\30060,data\dev\47273
88574,5436,375,579,0,data\dev\88574,data\dev\5436
95081,47905,607,607,1,data\dev\95081,data\dev\47905
32359,78484,231,778,0,data\dev\32359,data\dev\78484
98908,63782,806,55,0,data\dev\98908,data\dev\63782
24691,50408,5,5,1,data\dev\24691,data\dev\50408
70564,5518,593,593,1,data\dev\70564,data\dev\5518
4066,92854,721,721,1,data\dev\4066,data\dev\92854
75803,7171,485,978,0,data\dev\75803,data\dev\7171
72323,8271,765,941,0,data\dev\72323,data\dev\8271
62613,35142,579,455,0,data\dev\62613,data\dev\35142
46278,37877,220,220,1,data\dev\46278,data\dev\37877
13634,63107,180,796,0,data\dev\13634,data\dev\63107
63602,19526,729,729,1,data\dev\63602,data\dev\19526
97209,35346,608,608,1,data\dev\97209,data\dev\35346
88433,62155,257,257,1,data\dev\88433,data\dev\62155
84783,57135,861,861,1,data\dev\84783,data\dev\57135
86974,74915,254,254,1,data\dev\86974,data\dev\74915
53289,47107,734,737,0,data\dev\53289,data\dev\47107
89917,22052,595,775,0,data\dev\89917,data\dev\22052
86024,96242,953,83,0,data\dev\86024,data\dev\96242
45804,17254,240,358,0,data\dev\45804,data\dev\17254
49019,42738,732,311,0,data\dev\49019,data\dev\42738
25813,67994,759,759,1,data\dev\25813,data\dev\67994
37837,9009,622,622,1,data\dev\37837,data\dev\9009
2088,81904,305,620,0,data\dev\2088,data\dev\81904
3012,88444,352,352,1,data\dev\3012,data\dev\88444
93648,34374,78,78,1,data\dev\93648,data\dev\34374
65432,3881,21,21,1,data\dev\65432,data\dev\3881
4042,3142,178,178,1,data\dev\4042,data\dev\3142
3025,34732,319,319,1,data\dev\3025,data\dev\34732
16952,2420,751,751,1,data\dev\16952,data\dev\2420
85941,91862,956,805,0,data\dev\85941,data\dev\91862
60392,72393,618,618,1,data\dev\60392,data\dev\72393
44175,24403,527,527,1,data\dev\44175,data\dev\24403
59186,95812,350,350,1,data\dev\59186,data\dev\95812
75076,25736,148,839,0,data\dev\75076,data\dev\25736
58091,25172,183,183,1,data\dev\58091,data\dev\25172
45514,49574,597,486,0,data\dev\45514,data\dev\49574
29684,90319,198,953,0,data\dev\29684,data\dev\90319
3387,15898,450,242,0,data\dev\3387,data\dev\15898
24019,11895,376,376,1,data\dev\24019,data\dev\11895
5711,12687,343,343,1,data\dev\5711,data\dev\12687
33752,80744,912,912,1,data\dev\33752,data\dev\80744
8103,74971,486,983,0,data\dev\8103,data\dev\74971
23392,21446,781,362,0,data\dev\23392,data\dev\21446
48384,65909,197,197,1,data\dev\48384,data\dev\65909
39950,91545,797,797,1,data\dev\39950,data\dev\91545
2456,94599,947,947,1,data\dev\2456,data\dev\94599
56745,37011,553,553,1,data\dev\56745,data\dev\37011
95286,58566,793,793,1,data\dev\95286,data\dev\58566
13734,31881,236,236,1,data\dev\13734,data\dev\31881
783,51181,173,33,0,data\dev\783,data\dev\51181
20360,99365,479,479,1,data\dev\20360,data\dev\99365
82088,89143,180,82,0,data\dev\82088,data\dev\89143
81381,24907,952,952,1,data\dev\81381,data\dev\24907
61201,24093,367,367,1,data\dev\61201,data\dev\24093
51321,7711,703,703,1,data\dev\51321,data\dev\7711
8218,40394,715,715,1,data\dev\8218,data\dev\40394
9437,36983,702,728,0,data\dev\9437,data\dev\36983
41788,39361,82,474,0,data\dev\41788,data\dev\39361
47169,7023,903,127,0,data\dev\47169,data\dev\7023
49680,92924,911,881,0,data\dev\49680,data\dev\92924
35444,85812,907,907,1,data\dev\35444,data\dev\85812
61105,78314,469,469,1,data\dev\61105,data\dev\78314
97886,54889,430,430,1,data\dev\97886,data\dev\54889
60387,15026,566,566,1,data\dev\60387,data\dev\15026
58829,67635,619,144,0,data\dev\58829,data\dev\67635
54781,51837,437,654,0,data\dev\54781,data\dev\51837
89219,56360,939,939,1,data\dev\89219,data\dev\56360
42308,52747,714,18,0,data\dev\42308,data\dev\52747
30843,44992,799,956,0,data\dev\30843,data\dev\44992
88563,33695,633,613,0,data\dev\88563,data\dev\33695
74559,67875,35,159,0,data\dev\74559,data\dev\67875
12612,80651,425,107,0,data\dev\12612,data\dev\80651
53413,18120,877,877,1,data\dev\53413,data\dev\18120
12288,7292,936,357,0,data\dev\12288,data\dev\7292
4662,56471,180,180,1,data\dev\4662,data\dev\56471
20846,14064,391,648,0,data\dev\20846,data\dev\14064
34502,35487,861,861,1,data\dev\34502,data\dev\35487
49857,23793,979,979,1,data\dev\49857,data\dev\23793
30913,12225,297,785,0,data\dev\30913,data\dev\12225
82584,17508,532,599,0,data\dev\82584,data\dev\17508
76303,59929,761,761,1,data\dev\76303,data\dev\59929
90838,43894,603,603,1,data\dev\90838,data\dev\43894
26277,61862,644,837,0,data\dev\26277,data\dev\61862
25952,37337,165,886,0,data\dev\25952,data\dev\37337
88669,92167,50,747,0,data\dev\88669,data\dev\92167
62529,70169,154,154,1,data\dev\62529,data\dev\70169
48304,9291,17,880,0,data\dev\48304,data\dev\9291
31717,83491,58,683,0,data\dev\31717,data\dev\83491
72328,92521,813,813,1,data\dev\72328,data\dev\92521
84284,80114,95,95,1,data\dev\84284,data\dev\80114
75906,19269,190,190,1,data\dev\75906,data\dev\19269
53695,4157,403,958,0,data\dev\53695,data\dev\4157
30864,92775,705,705,1,data\dev\30864,data\dev\92775
48652,49962,207,759,0,data\dev\48652,data\dev\49962
87812,94528,436,502,0,data\dev\87812,data\dev\94528
85766,6935,36,36,1,data\dev\85766,data\dev\6935
13647,34590,475,919,0,data\dev\13647,data\dev\34590
58985,2889,130,966,0,data\dev\58985,data\dev\2889
26096,46359,503,503,1,data\dev\26096,data\dev\46359
67658,65653,484,10,0,data\dev\67658,data\dev\65653
1530,87790,516,21,0,data\dev\1530,data\dev\87790
20260,60231,868,35,0,data\dev\20260,data\dev\60231
66593,20813,919,480,0,data\dev\66593,data\dev\20813
41408,23730,615,615,1,data\dev\41408,data\dev\23730
18959,97503,983,99,0,data\dev\18959,data\dev\97503
88060,92797,863,976,0,data\dev\88060,data\dev\92797
61246,14346,720,77,0,data\dev\61246,data\dev\14346
75760,67789,830,344,0,data\dev\75760,data\dev\67789
44569,70441,595,999,0,data\dev\44569,data\dev\70441
38774,7870,177,687,0,data\dev\38774,data\dev\7870
75546,43367,852,852,1,data\dev\75546,data\dev\43367
57703,63799,55,55,1,data\dev\57703,data\dev\63799
1250,13767,175,663,0,data\dev\1250,data\dev\13767
77666,28473,743,759,0,data\dev\77666,data\dev\28473
36122,60232,798,798,1,data\dev\36122,data\dev\60232
93896,13459,148,148,1,data\dev\93896,data\dev\13459
64752,7197,135,11,0,data\dev\64752,data\dev\7197
67236,34464,538,538,1,data\dev\67236,data\dev\34464
39492,58890,663,663,1,data\dev\39492,data\dev\58890
97249,43829,913,554,0,data\dev\97249,data\dev\43829
93435,10785,289,822,0,data\dev\93435,data\dev\10785
54208,2936,525,578,0,data\dev\54208,data\dev\2936
78829,77945,958,958,1,data\dev\78829,data\dev\77945
35568,17333,704,935,0,data\dev\35568,data\dev\17333
51379,11229,126,126,1,data\dev\51379,data\dev\11229
41033,96156,781,781,1,data\dev\41033,data\dev\96156
21759,4193,313,272,0,data\dev\21759,data\dev\4193
14416,7801,173,42,0,data\dev\14416,data\dev\7801
68277,67712,860,860,1,data\dev\68277,data\dev\67712
87195,71690,626,626,1,data\dev\87195,data\dev\71690
74662,8354,79,79,1,data\dev\74662,data\dev\8354
51504,61309,60,60,1,data\dev\51504,data\dev\61309
1453,78161,837,837,1,data\dev\1453,data\dev\78161
12912,48768,462,466,0,data\dev\12912,data\dev\48768
32843,77050,895,439,0,data\dev\32843,data\dev\77050
6149,54004,631,406,0,data\dev\6149,data\dev\54004
42691,87363,856,710,0,data\dev\42691,data\dev\87363
80605,16039,261,14,0,data\dev\80605,data\dev\16039
83159,27143,387,387,1,data\dev\83159,data\dev\27143
86076,23297,318,318,1,data\dev\86076,data\dev\23297
88860,1734,448,935,0,data\dev\88860,data\dev\1734
26419,60637,745,745,1,data\dev\26419,data\dev\60637
65875,1062,717,141,0,data\dev\65875,data\dev\1062
6443,84605,382,382,1,data\dev\6443,data\dev\84605
55923,11250,817,817,1,data\dev\55923,data\dev\11250
33090,73815,966,325,0,data\dev\33090,data\dev\73815
44566,63721,2,2,1,data\dev\44566,data\dev\63721
68358,67176,914,460,0,data\dev\68358,data\dev\67176
2360,38745,743,984,0,data\dev\2360,data\dev\38745
95200,72561,873,873,1,data\dev\95200,data\dev\72561
1634,63536,509,509,1,data\dev\1634,data\dev\63536
91388,22299,722,722,1,data\dev\91388,data\dev\22299
38311,56701,118,118,1,data\dev\38311,data\dev\56701
25093,28430,279,279,1,data\dev\25093,data\dev\28430
86689,8598,491,995,0,data\dev\86689,data\dev\8598
43118,29209,470,470,1,data\dev\43118,data\dev\29209
90981,75749,135,135,1,data\dev\90981,data\dev\75749
62977,97654,640,166,0,data\dev\62977,data\dev\97654
19436,73395,991,991,1,data\dev\19436,data\dev\73395
16995,87683,30,30,1,data\dev\16995,data\dev\87683
76416,73198,671,671,1,data\dev\76416,data\dev\73198
6432,44145,117,117,1,data\dev\6432,data\dev\44145
60776,90670,18,132,0,data\dev\60776,data\dev\90670
74448,63378,182,182,1,data\dev\74448,data\dev\63378
72362,33051,675,6,0,data\dev\72362,data\dev\33051
18743,26625,760,883,0,data\dev\18743,data\dev\26625
54062,57634,342,342,1,data\dev\54062,data\dev\57634
71681,19960,519,519,1,data\dev\71681,data\dev\19960
71194,9801,545,691,0,data\dev\71194,data\dev\9801
44570,52384,429,734,0,data\dev\44570,data\dev\52384
10549,57433,895,895,1,data\dev\10549,data\dev\57433
94696,88090,41,41,1,data\dev\94696,data\dev\88090
186,13312,457,457,1,data\dev\186,data\dev\13312
66696,52818,517,199,0,data\dev\66696,data\dev\52818
23754,11351,879,879,1,data\dev\23754,data\dev\11351
85198,47116,284,284,1,data\dev\85198,data\dev\47116
68267,22522,858,893,0,data\dev\68267,data\dev\22522
68556,41088,237,94,0,data\dev\68556,data\dev\41088
57417,13960,117,992,0,data\dev\57417,data\dev\13960
1361,79068,969,93,0,data\dev\1361,data\dev\79068
5316,17363,352,352,1,data\dev\5316,data\dev\17363
72375,52805,250,250,1,data\dev\72375,data\dev\52805
21570,17620,725,725,1,data\dev\21570,data\dev\17620
36307,79559,767,767,1,data\dev\36307,data\dev\79559
18186,1117,912,254,0,data\dev\18186,data\dev\1117
70658,66437,828,959,0,data\dev\70658,data\dev\66437
95675,43312,984,91,0,data\dev\95675,data\dev\43312
20584,55385,421,652,0,data\dev\20584,data\dev\55385
18733,93197,896,105,0,data\dev\18733,data\dev\93197
80511,20447,926,103,0,data\dev\80511,data\dev\20447
53399,12960,858,858,1,data\dev\53399,data\dev\12960
51493,39396,352,880,0,data\dev\51493,data\dev\39396
16284,88186,360,923,0,data\dev\16284,data\dev\88186
57347,80858,373,716,0,data\dev\57347,data\dev\80858
14624,35192,107,585,0,data\dev\14624,data\dev\35192
40566,45769,229,808,0,data\dev\40566,data\dev\45769
29204,58729,627,68,0,data\dev\29204,data\dev\58729
57357,62917,99,619,0,data\dev\57357,data\dev\62917
53698,93327,447,447,1,data\dev\53698,data\dev\93327
47074,93630,132,132,1,data\dev\47074,data\dev\93630
36230,43061,830,830,1,data\dev\36230,data\dev\43061
96374,62133,270,145,0,data\dev\96374,data\dev\62133
6730,82721,371,371,1,data\dev\6730,data\dev\82721
61126,30123,585,585,1,data\dev\61126,data\dev\30123
92543,11281,66,66,1,data\dev\92543,data\dev\11281
30469,30973,779,779,1,data\dev\30469,data\dev\30973
12395,41120,573,960,0,data\dev\12395,data\dev\41120
46057,71787,389,956,0,data\dev\46057,data\dev\71787
27125,83035,482,709,0,data\dev\27125,data\dev\83035
50036,82196,755,8,0,data\dev\50036,data\dev\82196
23150,31538,27,238,0,data\dev\23150,data\dev\31538
44841,7048,883,503,0,data\dev\44841,data\dev\7048
37164,65110,746,981,0,data\dev\37164,data\dev\65110
92329,69008,569,569,1,data\dev\92329,data\dev\69008
86572,93165,286,286,1,data\dev\86572,data\dev\93165
14241,15743,836,427,0,data\dev\14241,data\dev\15743
37158,80072,29,111,0,data\dev\37158,data\dev\80072
30371,43915,702,702,1,data\dev\30371,data\dev\43915
57751,71363,646,465,0,data\dev\57751,data\dev\71363
61091,66754,444,152,0,data\dev\61091,data\dev\66754
83887,61621,189,334,0,data\dev\83887,data\dev\61621
28196,54788,232,605,0,data\dev\28196,data\dev\54788
73707,98663,793,793,1,data\dev\73707,data\dev\98663
15627,46543,340,455,0,data\dev\15627,data\dev\46543
51784,30643,752,752,1,data\dev\51784,data\dev\30643
61366,22019,418,418,1,data\dev\61366,data\dev\22019
11585,7698,472,543,0,data\dev\11585,data\dev\7698
73978,87888,302,1,0,data\dev\73978,data\dev\87888
50472,51548,26,26,1,data\dev\50472,data\dev\51548
65139,91099,145,567,0,data\dev\65139,data\dev\91099
79436,16749,58,386,0,data\dev\79436,data\dev\16749
24026,60997,182,414,0,data\dev\24026,data\dev\60997
90681,21181,126,676,0,data\dev\90681,data\dev\21181
34824,31994,442,442,1,data\dev\34824,data\dev\31994
89339,58907,597,597,1,data\dev\89339,data\dev\58907
13479,97015,511,511,1,data\dev\13479,data\dev\97015
9475,82741,990,991,0,data\dev\9475,data\dev\82741
82569,25008,356,862,0,data\dev\82569,data\dev\25008
11632,70983,742,523,0,data\dev\11632,data\dev\70983
15627,42647,340,831,0,data\dev\15627,data\dev\42647
37392,90079,431,431,1,data\dev\37392,data\dev\90079
97358,53950,414,414,1,data\dev\97358,data\dev\53950
97061,13137,61,740,0,data\dev\97061,data\dev\13137
92310,12383,642,642,1,data\dev\92310,data\dev\12383
80584,2323,41,41,1,data\dev\80584,data\dev\2323
17978,34374,78,78,1,data\dev\17978,data\dev\34374
62160,40494,914,190,0,data\dev\62160,data\dev\40494
23769,53480,68,966,0,data\dev\23769,data\dev\53480
95363,71329,981,981,1,data\dev\95363,data\dev\71329
7473,18812,493,698,0,data\dev\7473,data\dev\18812
56834,80121,978,978,1,data\dev\56834,data\dev\80121
32210,33958,997,189,0,data\dev\32210,data\dev\33958
68640,52441,45,45,1,data\dev\68640,data\dev\52441
74401,92085,372,372,1,data\dev\74401,data\dev\92085
5141,38725,924,477,0,data\dev\5141,data\dev\38725
26386,31574,346,346,1,data\dev\26386,data\dev\31574
5393,57396,693,426,0,data\dev\5393,data\dev\57396
91810,87824,128,128,1,data\dev\91810,data\dev\87824
92453,64465,448,448,1,data\dev\92453,data\dev\64465
36798,89041,423,423,1,data\dev\36798,data\dev\89041
42874,6318,890,890,1,data\dev\42874,data\dev\6318
56981,53867,710,969,0,data\dev\56981,data\dev\53867
32755,38370,492,492,1,data\dev\32755,data\dev\38370
82664,75914,848,848,1,data\dev\82664,data\dev\75914
50567,9881,843,468,0,data\dev\50567,data\dev\9881
64258,53589,159,637,0,data\dev\64258,data\dev\53589
84028,71683,244,244,1,data\dev\84028,data\dev\71683
32716,35283,510,510,1,data\dev\32716,data\dev\35283
77240,19929,756,756,1,data\dev\77240,data\dev\19929
63247,40918,81,832,0,data\dev\63247,data\dev\40918
95678,99230,86,767,0,data\dev\95678,data\dev\99230
23585,37829,877,155,0,data\dev\23585,data\dev\37829
67659,8353,472,472,1,data\dev\67659,data\dev\8353
15321,37380,636,636,1,data\dev\15321,data\dev\37380
96446,39974,499,499,1,data\dev\96446,data\dev\39974
20681,54434,34,34,1,data\dev\20681,data\dev\54434
30398,4478,612,58,0,data\dev\30398,data\dev\4478
77131,84524,475,475,1,data\dev\77131,data\dev\84524
65969,35531,944,944,1,data\dev\65969,data\dev\35531
19509,26048,955,815,0,data\dev\19509,data\dev\26048
75285,42304,934,934,1,data\dev\75285,data\dev\42304
31623,81265,235,450,0,data\dev\31623,data\dev\81265
16316,19195,209,484,0,data\dev\16316,data\dev\19195
30643,90767,752,725,0,data\dev\30643,data\dev\90767
10521,84473,195,195,1,data\dev\10521,data\dev\84473
56106,90313,514,511,0,data\dev\56106,data\dev\90313
